Store ID	Order ID	Customer ID	Delivery Date	Route Time	Planned Depart	Drop Nbr	Arrival Date	Latitude Customer	Longitude Customer	Latitude Store	Longitude Store	totes	Doorstep Time	Month	Day	Row Labels	5435	5884
5435	119873680	111815083	12/11/2015 20:42	5435DELVEH02A-20151211-2	12/11/2015 18:15	4	12/11/2015 20:15	0	0	0	0	10	829	12	11			
5435	123057274	72693370	12/12/2015 8:43	5435DELVEH02A-20151212-0	12/12/2015 8:15	1	12/12/2015 8:31	0	0	0	0	8	1125	12	12			
5435	123125591	138632170	12/12/2015 8:54	5435DELVEH02A-20151212-0	12/12/2015 8:15	6	12/12/2015 11:39	0	0	0	0	8	765	12	12			
5435	123038341	175437441	12/12/2015 9:19	5435DELVEH02A-20151212-0	12/12/2015 8:15	2	12/12/2015 9:07	0	0	0	0	4	963	12	12			
5435	112365037	111741253	12/12/2015 9:47	5435DELVEH02A-20151212-0	12/12/2015 8:15	3	12/12/2015 9:50	0	0	0	0	9	765	12	12			
5435	123171265	170109364	12/12/2015 10:11	5435DELVEH02A-20151212-0	12/12/2015 8:15	4	12/12/2015 10:28	0	0	0	0	1	603	12	12			
5435	106485159	42356015	12/12/2015 11:06	5435DELVEH02A-20151212-0	12/12/2015 8:15	7	12/12/2015 12:05	0	0	0	0	9	701	12	12			
5435	104963720	54513029	12/12/2015 13:38	5435DELVEH02A-20151212-1	12/12/2015 13:15	2	12/12/2015 14:12	0	0	0	0	14	1061	12	12			
5435	117943879	110910123	12/12/2015 14:23	5435DELVEH02A-20151212-1	12/12/2015 13:15	4	12/12/2015 15:28	0	0	0	0	11	1125	12	12			
5435	119893440	86775947	12/12/2015 14:59	5435DELVEH02A-20151212-1	12/12/2015 13:15	5	12/12/2015 16:13	0	0	0	0	12	701	12	12			
5435	115763815	201889522	12/12/2015 15:28	5435DELVEH02A-20151212-1	12/12/2015 13:15	6	12/12/2015 17:00	0	0	0	0	3	525	12	12			
5435	113522552	87171111	12/12/2015 12:19	5435DELVEH02A-20151212-1	12/12/2015 13:15	1	12/12/2015 13:32	0	0	0	0	5	603	12	12			
5435	123213870	180203781	12/12/2015 12:55	5435DELVEH02A-20151212-1	12/12/2015 13:15	3	12/12/2015 14:36	0	0	0	0	12	893	12	12			
5435	46639507	77888189	12/13/15 3:30	5435DELVEH02A-20151212-2	12/12/2015 18:32	3	12/12/2015 21:00	0	0	0	0	6	637	12	13			
5435	116547302	148581977	12/13/15 3:30	5435DELVEH02A-20151212-2	12/12/2015 18:32	1	12/12/2015 18:45	0	0	0	0	9	893	12	13			
5435	119295857	206671120	12/13/15 3:30	5435DELVEH02A-20151212-2	12/12/2015 18:32	2	12/12/2015 20:00	0	0	0	0	5	703	12	13			
5435	123248113	54953628	12/13/15 3:30	5435DELVEH02A-20151212-2	12/12/2015 18:32	4	12/12/2015 21:30	0	0	0	0	5	1061	12	13			
5435	109908230	196762118	12/14/15 3:40	5435DELVEH02A-20151213-0	12/13/15 8:15	2	12/13/15 9:13	0	0	0	0	9	703	12	14			
5435	118590756	84662757	12/14/15 3:40	5435DELVEH02A-20151213-0	12/13/15 8:15	8	12/13/15 12:03	0	0	0	0	7	637	12	14			
5435	120509882	64258050	12/14/15 3:40	5435DELVEH02A-20151213-0	12/13/15 8:15	6	12/13/15 11:18	0	0	0	0	9	765	12	14			
5435	120692518	187474042	12/14/15 3:40	5435DELVEH02A-20151213-0	12/13/15 8:15	7	12/13/15 11:47	0	0	0	0	3	603	12	14			
5435	120792251	115383114	12/14/15 3:40	5435DELVEH02A-20151213-0	12/13/15 8:15	5	12/13/15 10:56	0	0	0	0	7	637	12	14			
5435	123428898	167713105	12/14/15 3:40	5435DELVEH02A-20151213-0	12/13/15 8:15	3	12/13/15 9:44	0	0	0	0	9	701	12	14			
5435	123437713	191214127	12/14/15 3:40	5435DELVEH02A-20151213-0	12/13/15 8:15	4	12/13/15 10:36	0	0	0	0	9	829	12	14			
5435	87582399	149744463	12/13/15 13:08	5435DELVEH02A-20151213-1	12/13/15 13:15	1	12/13/15 13:19	0	0	0	0	6	963	12	13			
5435	120042623	184700523	12/13/15 13:27	5435DELVEH02A-20151213-1	12/13/15 13:15	2	12/13/15 13:49	0	0	0	0	9	637	12	13			
5435	110979832	32184748	12/13/15 13:53	5435DELVEH02A-20151213-1	12/13/15 13:15	3	12/13/15 14:12	0	0	0	0	10	829	12	13			
5435	117946385	145543765	12/13/15 14:25	5435DELVEH02A-20151213-1	12/13/15 13:15	4	12/13/15 14:43	0	0	0	0	6	997	12	13			
5435	116418165	191076378	12/13/15 15:00	5435DELVEH02A-20151213-1	12/13/15 13:15	5	12/13/15 15:16	0	0	0	0	9	829	12	13			
5435	123464059	27341292	12/13/15 15:26	5435DELVEH02A-20151213-1	12/13/15 13:15	6	12/13/15 15:46	0	0	0	0	9	829	12	13			
5435	116420026	176092570	12/13/15 15:52	5435DELVEH02A-20151213-1	12/13/15 13:15	7	12/13/15 16:08	0	0	0	0	7	997	12	13			
5435	120582380	169168265	12/13/15 16:45	5435DELVEH02A-20151213-1	12/13/15 13:15	8	12/13/15 16:51	0	0	0	0	12	1317	12	13			
5435	118018594	74386309	12/13/15 16:20	5435DELVEH02A-20151213-2	12/13/15 18:15	1	12/13/15 18:51	0	0	0	0	4	603	12	13			
5435	120596137	159395914	12/13/15 19:44	5435DELVEH02A-20151213-2	12/13/15 18:15	2	12/13/15 19:45	0	0	0	0	7	603	12	13			
5435	120537714	99474304	12/13/15 20:04	5435DELVEH02A-20151213-2	12/13/15 18:15	3	12/13/15 20:05	0	0	0	0	5	637	12	13			
5435	121426980	144733874	12/13/15 20:39	5435DELVEH02A-20151213-2	12/13/15 18:15	4	12/13/15 20:39	0	0	0	0	8	603	12	13			
5435	118706993	170939275	12/13/15 21:32	5435DELVEH02A-20151213-2	12/13/15 18:15	5	12/13/15 21:13	0	0	0	0	6	963	12	13			
5435	122968278	39772980	12/14/15 8:45	5435DELVEH02A-20151214-0	12/14/15 8:15	1	12/14/15 8:30	0	0	0	0	10	1509	12	14			
5435	121055015	197240719	12/14/15 9:09	5435DELVEH02A-20151214-0	12/14/15 8:15	2	12/14/15 9:03	0	0	0	0	5	997	12	14			
5435	50580862	138395500	12/14/15 9:34	5435DELVEH02A-20151214-0	12/14/15 8:15	3	12/14/15 9:33	0	0	0	0	6	637	12	14			
5435	122764392	70815556	12/14/15 9:49	5435DELVEH02A-20151214-0	12/14/15 8:15	4	12/14/15 9:46	0	0	0	0	4	525	12	14			
5435	120102833	70815556	12/14/15 9:51	5435DELVEH02A-20151214-0	12/14/15 8:15	5	12/14/15 9:55	0	0	0	0	7	701	12	14			
5435	122746313	19637480	12/14/15 10:13	5435DELVEH02A-20151214-0	12/14/15 8:15	6	12/14/15 10:09	0	0	0	0	7	637	12	14			
5435	119369765	80904727	12/14/15 10:56	5435DELVEH02A-20151214-0	12/14/15 8:15	7	12/14/15 10:44	0	0	0	0	16	1509	12	14			
5435	121082081	187802085	12/14/15 11:39	5435DELVEH02A-20151214-0	12/14/15 8:15	8	12/14/15 11:44	0	0	0	0	4	963	12	14			
5435	119742955	79500454	12/14/15 13:45	5435DELVEH02A-20151214-1	12/14/15 13:15	1	12/14/15 13:27	0	0	0	0	11	1021	12	14			
5435	120033294	111842937	12/14/15 14:13	5435DELVEH02A-20151214-1	12/14/15 13:15	2	12/14/15 14:12	0	0	0	0	3	603	12	14			
5435	121095430	154975832	12/14/15 14:44	5435DELVEH02A-20151214-1	12/14/15 13:15	3	12/14/15 14:44	0	0	0	0	6	963	12	14			
5435	120095975	164368211	12/14/15 15:26	5435DELVEH02A-20151214-1	12/14/15 13:15	5	12/14/15 16:22	0	0	0	0	4	829	12	14			
5435	122815303	153521782	12/14/15 15:55	5435DELVEH02A-20151214-1	12/14/15 13:15	4	12/14/15 15:41	0	0	0	0	6	997	12	14			
5435	119273610	95182850	12/14/15 16:49	5435DELVEH02A-20151214-1	12/14/15 13:15	6	12/14/15 17:06	0	0	0	0	5	963	12	14			
5435	120983773	37458721	12/14/15 18:29	5435DELVEH02A-20151214-2	12/14/15 18:37	1	12/14/15 19:00	0	0	0	0	10	765	12	14			
5435	120839735	183972392	12/14/15 18:54	5435DELVEH02A-20151214-2	12/14/15 18:37	2	12/14/15 19:54	0	0	0	0	5	1061	12	14			
5435	120515835	108217090	12/14/15 20:11	5435DELVEH02A-20151214-2	12/14/15 18:37	4	12/14/15 21:42	0	0	0	0	8	701	12	14			
5435	116515385	53675683	12/14/15 20:22	5435DELVEH02A-20151214-2	12/14/15 18:37	3	12/14/15 20:49	0	0	0	0	5	963	12	14			
5435	121090584	39397617	12/15/15 8:29	5435DELVEH02A-20151215-0	12/15/15 8:15	1	12/15/15 8:32	0	0	0	0	7	701	12	15			
5435	120151674	193125325	12/15/15 9:01	5435DELVEH02A-20151215-0	12/15/15 8:15	2	12/15/15 9:12	0	0	0	0	7	1021	12	15			
5435	121129229	110174130	12/15/15 9:44	5435DELVEH02A-20151215-0	12/15/15 8:15	3	12/15/15 9:47	0	0	0	0	4	603	12	15			
5435	123082367	176841095	12/15/15 10:11	5435DELVEH02A-20151215-0	12/15/15 8:15	4	12/15/15 10:14	0	0	0	0	3	997	12	15			
5435	115763953	170216382	12/15/15 10:46	5435DELVEH02A-20151215-0	12/15/15 8:15	5	12/15/15 10:44	0	0	0	0	15	1085	12	15			
5435	106765954	158402562	12/15/15 11:17	5435DELVEH02A-20151215-0	12/15/15 8:15	6	12/15/15 11:23	0	0	0	0	5	963	12	15			
5435	119704204	150085849	12/15/15 11:43	5435DELVEH02A-20151215-0	12/15/15 8:15	7	12/15/15 11:56	0	0	0	0	9	637	12	15			
5435	123859721	170386680	12/15/15 13:47	5435DELVEH02A-20151215-1	12/15/15 13:15	1	12/15/15 13:40	0	0	0	0	11	1021	12	15			
5435	122721779	77179542	12/15/15 14:36	5435DELVEH02A-20151215-1	12/15/15 13:15	2	12/15/15 14:29	0	0	0	0	16	1213	12	15			
5435	123373694	187474042	12/15/15 14:52	5435DELVEH02A-20151215-1	12/15/15 13:15	3	12/15/15 14:57	0	0	0	0	1	525	12	15			
5435	107187864	183180939	12/15/15 15:31	5435DELVEH02A-20151215-1	12/15/15 13:15	4	12/15/15 15:24	0	0	0	0	7	701	12	15			
5435	120125833	148941372	12/15/15 15:56	5435DELVEH02A-20151215-1	12/15/15 13:15	5	12/15/15 15:53	0	0	0	0	6	637	12	15			
5435	122476828	99976907	12/15/15 16:14	5435DELVEH02A-20151215-1	12/15/15 13:15	6	12/15/15 16:07	0	0	0	0	15	957	12	15			
5435	121669498	76212390	12/15/15 16:40	5435DELVEH02A-20151215-1	12/15/15 13:15	7	12/15/15 16:42	0	0	0	0	7	603	12	15			
5435	123788886	210887064	12/15/15 16:57	5435DELVEH02A-20151215-1	12/15/15 13:15	8	12/15/15 17:01	0	0	0	0	5	603	12	15			
5435	121723271	28605529	12/15/15 18:35	5435DELVEH02A-20151215-2	12/15/15 18:15	1	12/15/15 18:24	0	0	0	0	11	1061	12	15			
5435	93811411	74784257	12/15/15 19:13	5435DELVEH02A-20151215-2	12/15/15 18:15	2	12/15/15 18:50	0	0	0	0	5	701	12	15			
5435	121597546	190158757	12/15/15 19:55	5435DELVEH02A-20151215-2	12/15/15 18:15	3	12/15/15 19:23	0	0	0	0	10	829	12	15			
5435	119513398	188351968	12/15/15 20:44	5435DELVEH02A-20151215-2	12/15/15 18:15	4	12/15/15 19:59	0	0	0	0	6	963	12	15			
5435	124466909	124646487	12/15/15 21:24	5435DELVEH02A-20151215-2	12/15/15 18:15	5	12/15/15 20:40	0	0	0	0	6	603	12	15			
5435	116938065	203746910	12/15/15 21:57	5435DELVEH02A-20151215-2	12/15/15 18:15	6	12/15/15 20:57	0	0	0	0	8	637	12	15			
5435	121040535	184780108	12/17/15 15:50	5435DELVEH02A-20151216-0	12/16/15 8:20	1	12/16/15 8:43	0	0	0	0	4	765	12	17			
5435	22637983	83596542	12/17/15 16:00	5435DELVEH02A-20151216-0	12/16/15 8:20	5	12/16/15 10:54	0	0	0	0	1	241	12	17			
5435	114555078	201903388	12/17/15 16:00	5435DELVEH02A-20151216-0	12/16/15 8:20	2	12/16/15 9:10	0	0	0	0	5	637	12	17			
5435	120324224	185930967	12/17/15 16:00	5435DELVEH02A-20151216-0	12/16/15 8:20	7	12/16/15 12:00	0	0	0	0	6	603	12	17			
5435	121068277	195035925	12/17/15 16:00	5435DELVEH02A-20151216-0	12/16/15 8:20	3	12/16/15 9:42	0	0	0	0	5	637	12	17			
5435	124557841	211427141	12/17/15 16:00	5435DELVEH02A-20151216-0	12/16/15 8:20	6	12/16/15 11:10	0	0	0	0	7	801	12	17			
5435	118957783	100072155	12/16/15 13:14	5435DELVEH02A-20151216-1	12/16/15 13:15	1	12/16/15 13:21	0	0	0	0	14	829	12	16			
5435	98434426	95598934	12/16/15 13:38	5435DELVEH02A-20151216-1	12/16/15 13:15	2	12/16/15 13:49	0	0	0	0	4	603	12	16			
5435	118230480	156234103	12/16/15 14:03	5435DELVEH02A-20151216-1	12/16/15 13:15	3	12/16/15 14:13	0	0	0	0	6	603	12	16			
5435	122503640	171420671	12/16/15 14:36	5435DELVEH02A-20151216-1	12/16/15 13:15	4	12/16/15 14:42	0	0	0	0	7	963	12	16			
5435	124659578	108096034	12/16/15 15:46	5435DELVEH02A-20151216-1	12/16/15 13:15	5	12/16/15 15:46	0	0	0	0	9	701	12	16			
5435	118204686	26854547	12/16/15 19:40	5435DELVEH02A-20151216-1	12/16/15 13:15	7	12/16/15 16:59	0	0	0	0	9	997	12	16			
5435	124572217	96604046	12/16/15 19:40	5435DELVEH02A-20151216-1	12/16/15 13:15	6	12/16/15 16:05	0	0	0	0	8	637	12	16			
5435	124767143	138485175	12/16/15 18:34	5435DELVEH02A-20151216-2	12/16/15 18:15	1	12/16/15 18:55	0	0	0	0	5	637	12	16			
5435	108415734	194997614	12/16/15 21:11	5435DELVEH02A-20151216-2	12/16/15 18:15	2	12/16/15 20:00	0	0	0	0	10	701	12	16			
5435	121456359	124882749	12/16/15 21:45	5435DELVEH02A-20151216-2	12/16/15 18:15	3	12/16/15 20:39	0	0	0	0	8	997	12	16			
5435	119918879	29183340	12/17/15 8:53	5435DELVEH02A-20151217-0	12/17/15 8:15	1	12/17/15 8:37	0	0	0	0	7	957	12	17			
5435	120097880	98781147	12/17/15 9:33	5435DELVEH02A-20151217-0	12/17/15 8:15	2	12/17/15 9:28	0	0	0	0	6	701	12	17			
5435	124863413	197272267	12/17/15 9:57	5435DELVEH02A-20151217-0	12/17/15 8:15	3	12/17/15 9:53	0	0	0	0	3	963	12	17			
5435	91473215	151095349	12/17/15 10:17	5435DELVEH02A-20151217-0	12/17/15 8:15	4	12/17/15 10:14	0	0	0	0	6	701	12	17			
5435	122408418	187082551	12/17/15 10:40	5435DELVEH02A-20151217-0	12/17/15 8:15	5	12/17/15 10:46	0	0	0	0	2	603	12	17			
5435	125046108	141444443	12/17/15 11:01	5435DELVEH02A-20151217-0	12/17/15 8:15	6	12/17/15 11:07	0	0	0	0	9	637	12	17			
5435	117685862	179100135	12/17/15 11:44	5435DELVEH02A-20151217-0	12/17/15 8:15	7	12/17/15 11:36	0	0	0	0	11	893	12	17			
5435	119689850	81237891	12/17/15 12:06	5435DELVEH02A-20151217-0	12/17/15 8:15	8	12/17/15 12:00	0	0	0	0	7	829	12	17			
5435	124325146	198544993	12/17/15 13:37	5435DELVEH02A-20151217-1	12/17/15 13:15	1	12/17/15 13:27	0	0	0	0	11	1509	12	17			
5435	119121001	164522098	12/17/15 14:23	5435DELVEH02A-20151217-1	12/17/15 13:15	2	12/17/15 14:34	0	0	0	0	17	1270	12	17			
5435	120777643	63242467	12/17/15 15:37	5435DELVEH02A-20151217-1	12/17/15 13:15	4	12/17/15 16:11	0	0	0	0	8	637	12	17			
5435	125018935	173313722	12/17/15 16:01	5435DELVEH02A-20151217-1	12/17/15 13:15	5	12/17/15 16:29	0	0	0	0	5	963	12	17			
5435	109101698	135086739	12/18/15 5:00	5435DELVEH02A-20151217-2	12/17/15 18:15	2	12/17/15 19:09	0	0	0	0	9	637	12	18			
5435	112561278	153391835	12/18/15 5:00	5435DELVEH02A-20151217-2	12/17/15 18:15	6	12/17/15 21:21	0	0	0	0	9	637	12	18			
5435	119720014	173440202	12/18/15 5:00	5435DELVEH02A-20151217-2	12/17/15 18:15	3	12/17/15 19:36	0	0	0	0	11	603	12	18			
5435	121184101	111376928	12/18/15 5:00	5435DELVEH02A-20151217-2	12/17/15 18:15	1	12/17/15 18:39	0	0	0	0	5	963	12	18			
5435	122959695	155894791	12/18/15 5:01	5435DELVEH02A-20151217-2	12/17/15 18:15	4	12/17/15 20:11	0	0	0	0	6	603	12	18			
5435	125027234	90453288	12/18/15 5:01	5435DELVEH02A-20151217-2	12/17/15 18:15	5	12/17/15 20:40	0	0	0	0	12	1189	12	18			
5435	125041923	188360568	12/18/15 5:01	5435DELVEH02A-20151217-2	12/17/15 18:15	7	12/17/15 21:42	0	0	0	0	9	1125	12	18			
5435	122455916	203983748	12/18/15 13:26	5435DELVEH02A-20151218-0	12/18/15 8:15	9	12/18/15 12:07	0	0	0	0	10	829	12	18			
5435	112409001	189334832	12/18/15 9:04	5435DELVEH02A-20151218-0	12/18/15 8:15	1	12/18/15 8:32	0	0	0	0	10	1189	12	18			
5435	122859062	112974638	12/18/15 9:34	5435DELVEH02A-20151218-0	12/18/15 8:15	2	12/18/15 9:00	0	0	0	0	11	637	12	18			
5435	117621143	187955802	12/18/15 10:01	5435DELVEH02A-20151218-0	12/18/15 8:15	3	12/18/15 9:15	0	0	0	0	9	1061	12	18			
5435	116910305	172909081	12/18/15 10:22	5435DELVEH02A-20151218-0	12/18/15 8:15	4	12/18/15 9:42	0	0	0	0	10	701	12	18			
5435	115885122	158759190	12/18/15 10:46	5435DELVEH02A-20151218-0	12/18/15 8:15	5	12/18/15 9:59	0	0	0	0	4	1061	12	18			
5435	122818514	26961345	12/18/15 11:40	5435DELVEH02A-20151218-0	12/18/15 8:15	6	12/18/15 10:27	0	0	0	0	27	1330	12	18			
5435	122916302	145522800	12/18/15 12:18	5435DELVEH02A-20151218-0	12/18/15 8:15	8	12/18/15 11:43	0	0	0	0	7	637	12	18			
5435	122795719	115784449	12/18/15 12:51	5435DELVEH02A-20151218-0	12/18/15 8:15	7	12/18/15 11:06	0	0	0	0	6	603	12	18			
5435	111223812	46358103	12/18/15 14:02	5435DELVEH02A-20151218-1	12/18/15 13:15	1	12/18/15 13:41	0	0	0	0	8	765	12	18			
5435	125400879	109568193	12/18/15 14:53	5435DELVEH02A-20151218-1	12/18/15 13:15	2	12/18/15 14:31	0	0	0	0	10	893	12	18			
5435	122898236	35973762	12/18/15 15:23	5435DELVEH02A-20151218-1	12/18/15 13:15	3	12/18/15 15:03	0	0	0	0	7	701	12	18			
5435	116935844	43503718	12/18/15 15:51	5435DELVEH02A-20151218-1	12/18/15 13:15	4	12/18/15 15:20	0	0	0	0	12	637	12	18			
5435	115718049	170915890	12/18/15 16:26	5435DELVEH02A-20151218-1	12/18/15 13:15	5	12/18/15 15:43	0	0	0	0	8	603	12	18			
5435	122753344	176048844	12/18/15 16:55	5435DELVEH02A-20151218-1	12/18/15 13:15	6	12/18/15 16:06	0	0	0	0	8	765	12	18			
5435	122322604	184045244	12/18/15 17:23	5435DELVEH02A-20151218-1	12/18/15 13:15	7	12/18/15 16:37	0	0	0	0	7	997	12	18			
5435	121273190	22729175	12/18/15 17:53	5435DELVEH02A-20151218-1	12/18/15 13:15	8	12/18/15 17:03	0	0	0	0	11	829	12	18			
5435	122865893	111815083	12/18/15 17:57	5435DELVEH02A-20151218-2	12/18/15 18:15	1	12/18/15 18:24	0	0	0	0	11	893	12	18			
5435	124497668	183062571	12/18/15 19:31	5435DELVEH02A-20151218-2	12/18/15 18:15	2	12/18/15 19:02	0	0	0	0	5	963	12	18			
5435	116418176	107162032	12/18/15 20:24	5435DELVEH02A-20151218-2	12/18/15 18:15	3	12/18/15 19:53	0	0	0	0	6	963	12	18			
5435	125635659	213013368	12/18/15 20:44	5435DELVEH02A-20151218-2	12/18/15 18:15	4	12/18/15 20:15	0	0	0	0	2	703	12	18			
5435	125459488	211900918	12/18/15 21:07	5435DELVEH02A-20151218-2	12/18/15 18:15	5	12/18/15 20:37	0	0	0	0	7	801	12	18			
5435	117930543	165683550	12/18/15 21:55	5435DELVEH02A-20151218-2	12/18/15 18:15	6	12/18/15 21:45	0	0	0	0	6	963	12	18			
5435	114953527	26844672	12/19/15 8:55	5435DELVEH02A-20151219-0	12/19/15 8:15	1	12/19/15 8:33	0	0	0	0	9	1021	12	19			
5435	119902424	53615463	12/19/15 9:38	5435DELVEH02A-20151219-0	12/19/15 8:15	2	12/19/15 9:44	0	0	0	0	8	893	12	19			
5435	119116022	193102586	12/19/15 10:00	5435DELVEH02A-20151219-0	12/19/15 8:15	3	12/19/15 10:11	0	0	0	0	9	765	12	19			
5435	125890995	159241582	12/19/15 10:25	5435DELVEH02A-20151219-0	12/19/15 8:15	4	12/19/15 10:40	0	0	0	0	7	1253	12	19			
5435	125780388	211876262	12/19/15 11:16	5435DELVEH02A-20151219-0	12/19/15 8:15	5	12/19/15 11:38	0	0	0	0	11	1161	12	19			
5435	119340773	85032220	12/19/15 11:27	5435DELVEH02A-20151219-0	12/19/15 8:15	6	12/19/15 12:00	0	0	0	0	5	997	12	19			
5435	120163230	206856287	12/19/15 13:02	5435DELVEH02A-20151219-1	12/19/15 13:15	1	12/19/15 13:30	0	0	0	0	10	701	12	19			
5435	120207981	175220687	12/19/15 13:22	5435DELVEH02A-20151219-1	12/19/15 13:15	2	12/19/15 13:49	0	0	0	0	6	963	12	19			
5435	122808956	206895542	12/19/15 13:54	5435DELVEH02A-20151219-1	12/19/15 13:15	3	12/19/15 14:19	0	0	0	0	10	637	12	19			
5435	124278538	211088153	12/19/15 14:21	5435DELVEH02A-20151219-1	12/19/15 13:15	4	12/19/15 14:40	0	0	0	0	6	1161	12	19			
5435	115260687	32185456	12/19/15 14:50	5435DELVEH02A-20151219-1	12/19/15 13:15	5	12/19/15 15:19	0	0	0	0	5	603	12	19			
5435	122406256	187140720	12/19/15 15:05	5435DELVEH02A-20151219-1	12/19/15 13:15	6	12/19/15 15:35	0	0	0	0	8	963	12	19			
5435	120144940	14175917	12/19/15 15:38	5435DELVEH02A-20151219-1	12/19/15 13:15	7	12/19/15 16:00	0	0	0	0	13	893	12	19			
5435	123129881	115797607	12/19/15 16:07	5435DELVEH02A-20151219-1	12/19/15 13:15	8	12/19/15 16:30	0	0	0	0	8	637	12	19			
5435	118900163	78291777	12/19/15 16:39	5435DELVEH02A-20151219-1	12/19/15 13:15	9	12/19/15 17:08	0	0	0	0	8	701	12	19			
5435	121088431	139426101	12/19/15 17:39	5435DELVEH02A-20151219-2	12/19/15 18:15	2	12/19/15 18:54	0	0	0	0	10	1125	12	19			
5435	125961827	211908316	12/19/15 18:44	5435DELVEH02A-20151219-2	12/19/15 18:15	3	12/19/15 19:29	0	0	0	0	6	1063	12	19			
5435	119916170	50833512	12/19/15 19:09	5435DELVEH02A-20151219-2	12/19/15 18:15	1	12/19/15 18:22	0	0	0	0	7	765	12	19			
5435	117774649	183343533	12/19/15 19:58	5435DELVEH02A-20151219-2	12/19/15 18:15	4	12/19/15 20:01	0	0	0	0	9	603	12	19			
5435	125952283	213006748	12/20/15 9:17	5435DELVEH02A-20151220-0	12/20/15 8:23	1	12/20/15 9:02	0	0	0	0	5	1063	12	20			
5435	120320675	206947680	12/20/15 9:58	5435DELVEH02A-20151220-0	12/20/15 8:23	2	12/20/15 10:00	0	0	0	0	4	603	12	20			
5435	126071464	212963960	12/20/15 10:41	5435DELVEH02A-20151220-0	12/20/15 8:23	3	12/20/15 10:32	0	0	0	0	6	603	12	20			
5435	112898127	93419711	12/20/15 11:26	5435DELVEH02A-20151220-0	12/20/15 8:23	4	12/20/15 11:20	0	0	0	0	14	1085	12	20			
5435	114771850	99050461	12/21/15 3:40	5435DELVEH02A-20151220-1	12/20/15 13:15	7	12/20/15 16:41	0	0	0	0	17	893	12	21			
5435	115255267	24703332	12/21/15 3:40	5435DELVEH02A-20151220-1	12/20/15 13:15	6	12/20/15 16:01	0	0	0	0	7	997	12	21			
5435	116559066	74183434	12/21/15 3:40	5435DELVEH02A-20151220-1	12/20/15 13:15	5	12/20/15 15:46	0	0	0	0	8	701	12	21			
5435	120582478	105754961	12/21/15 3:40	5435DELVEH02A-20151220-1	12/20/15 13:15	2	12/20/15 13:52	0	0	0	0	13	765	12	21			
5435	122844453	169079473	12/21/15 3:41	5435DELVEH02A-20151220-1	12/20/15 13:15	3	12/20/15 14:47	0	0	0	0	5	963	12	21			
5435	123556641	159395914	12/21/15 3:41	5435DELVEH02A-20151220-1	12/20/15 13:15	4	12/20/15 15:16	0	0	0	0	6	637	12	21			
5435	126140717	143224239	12/21/15 3:41	5435DELVEH02A-20151220-1	12/20/15 13:15	1	12/20/15 13:28	0	0	0	0	11	765	12	21			
5435	117448889	167187780	12/21/15 3:40	5435DELVEH02A-20151220-2	12/20/15 18:15	7	12/20/15 21:28	0	0	0	0	3	963	12	21			
5435	118348273	29856506	12/21/15 3:40	5435DELVEH02A-20151220-2	12/20/15 18:15	5	12/20/15 20:12	0	0	0	0	15	1149	12	21			
5435	121725775	25495828	12/21/15 3:40	5435DELVEH02A-20151220-2	12/20/15 18:15	6	12/20/15 20:43	0	0	0	0	5	1189	12	21			
5435	122535475	79180713	12/21/15 3:41	5435DELVEH02A-20151220-2	12/20/15 18:15	2	12/20/15 18:48	0	0	0	0	11	765	12	21			
5435	123297477	201082025	12/21/15 3:41	5435DELVEH02A-20151220-2	12/20/15 18:15	4	12/20/15 19:45	0	0	0	0	5	963	12	21			
5435	124136274	99976907	12/21/15 3:41	5435DELVEH02A-20151220-2	12/20/15 18:15	1	12/20/15 18:25	0	0	0	0	12	765	12	21			
5435	125768226	40357541	12/21/15 8:30	5435DELVEH02A-20151221-0	12/21/15 8:15	1	12/21/15 8:42	0	0	0	0	6	1061	12	21			
5435	113571529	45900254	12/21/15 9:00	5435DELVEH02A-20151221-0	12/21/15 8:15	2	12/21/15 9:23	0	0	0	0	10	603	12	21			
5435	123010447	197240719	12/21/15 9:16	5435DELVEH02A-20151221-0	12/21/15 8:15	3	12/21/15 9:34	0	0	0	0	9	997	12	21			
5435	126501578	13217336	12/21/15 9:57	5435DELVEH02A-20151221-0	12/21/15 8:15	4	12/21/15 10:10	0	0	0	0	14	765	12	21			
5435	123089953	194562285	12/21/15 10:28	5435DELVEH02A-20151221-0	12/21/15 8:15	5	12/21/15 10:35	0	0	0	0	11	963	12	21			
5435	123651996	146154118	12/21/15 10:43	5435DELVEH02A-20151221-0	12/21/15 8:15	6	12/21/15 10:53	0	0	0	0	7	963	12	21			
5435	123706156	153521782	12/21/15 11:12	5435DELVEH02A-20151221-0	12/21/15 8:15	7	12/21/15 11:32	0	0	0	0	5	963	12	21			
5435	126095730	57423246	12/21/15 11:38	5435DELVEH02A-20151221-0	12/21/15 8:15	8	12/21/15 11:54	0	0	0	0	5	603	12	21			
5435	123132082	165781816	12/21/15 11:59	5435DELVEH02A-20151221-0	12/21/15 8:15	9	12/21/15 12:12	0	0	0	0	7	1061	12	21			
5435	121255963	158774230	12/21/15 13:15	5435DELVEH02A-20151221-1	12/21/15 13:15	1	12/21/15 13:28	0	0	0	0	12	1317	12	21			
5435	124193033	44673944	12/21/15 13:32	5435DELVEH02A-20151221-1	12/21/15 13:15	2	12/21/15 13:53	0	0	0	0	11	765	12	21			
